관리기관명,소재지주소,설치목적구분,카메라대수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,세종특별자치시 장군면 금암리 218-7,생활방범,3,044-300-2454,36.45647,127.21051,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 620,생활방범,3,044-300-2454,36.45659,127.21101,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 202,생활방범,3,044-300-2454,36.45779,127.21183,2024-05-31
세종특별자치시,세종특별자치시 장군면 하봉리 92,생활방범,4,044-300-2454,36.497639,127.188881,2024-05-31
세종특별자치시,세종특별자치시 장군면 하봉리 445-57,생활방범,4,044-300-2454,36.496002,127.192935,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 193,생활방범,3,044-300-2454,36.45959,127.211882,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 354,생활방범,3,044-300-2454,36.438223,127.218637,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 343-1,생활방범,3,044-300-2454,36.499095,127.218259,2024-05-31
세종특별자치시,세종특별자치시 장군면 봉안리 506-1,생활방범,3,044-300-2454,36.5034,127.2289,2024-05-31
세종특별자치시,세종특별자치시 장군면 대교리 703,생활방범,4,044-300-2454,36.510503,127.209181,2024-05-31
세종특별자치시,세종특별자치시 장군면 용암리 713,생활방범,3,044-300-2454,36.549303,127.206645,2024-05-31
세종특별자치시,세종특별자치시 장군면 용암리 693,생활방범,4,044-300-2454,36.561948,127.212122,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 407,차량방범,3,044-300-2454,36.438673,127.209204,2024-05-31
공주시,충청남도 공주시 동현동 19-48,차량방범,4,044-300-2454,36.489181,127.192818,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 411-1,생활방범,2,044-300-2454,36.439381,127.206941,2024-05-31
세종특별자치시,세종특별자치시 장군면 도계리 154-45,생활방범,2,044-300-2454,36.497392,127.205711,2024-05-31
세종특별자치시,세종특별자치시 장군면 태산리 292-6,생활방범,3,044-300-2454,36.54934,127.190442,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 359,생활방범,4,044-300-2454,36.495283,127.202727,2024-05-31
세종특별자치시,세종특별자치시 장군면 산학리 15-10,차량방범,3,044-300-2454,36.475804,127.238405,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 567,생활방범,3,044-300-2454,36.499153,127.220877,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 259,차량방범,3,044-300-2454,36.448367,127.210657,2024-05-31
세종특별자치시,세종특별자치시 연기면 눌왕리 317-1,차량방범,3,044-300-2454,36.495073,127.210335,2024-05-31
세종특별자치시,세종특별자치시 장군면 하봉리 484-3,생활방범,3,044-300-2454,36.495634,127.198905,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 230-4,생활방범,2,044-300-2454,36.455045,127.211238,2024-05-31
세종특별자치시,세종특별자치시 장군면 대교리 55,생활방범,3,044-300-2454,36.521532,127.226537,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 438-1,생활방범,2,044-300-2454,36.500617,127.215477,2024-05-31
세종특별자치시,세종특별자치시 장군면 봉안리 201-5,생활방범,3,044-300-2454,36.500054,127.229143,2024-05-31
세종특별자치시,세종특별자치시 장군면 장기초교길 11-1,생활방범,2,044-300-2454,36.497135,127.207111,2024-05-31
세종특별자치시,세종특별자치시 장군면 산학리 171-8,생활방범,1,044-300-2454,36.492384,127.221429,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 359,생활방범,4,044-300-2454,36.494,127.202107,2024-05-31
세종특별자치시,세종특별자치시 장군면 참시렁골길 11,생활방범,2,044-300-2454,36.498168,127.205134,2024-05-31
세종특별자치시,세종특별자치시 장군면 금암리 342,생활방범,2,044-300-2454,36.438076,127.220844,2024-05-31
세종특별자치시,세종특별자치시 장군면 송정리 531,생활방범,2,044-300-2454,36.503015,127.176236,2024-05-31
세종특별자치시,세종특별자치시 장군면 월현윗길 25,생활방범,2,044-300-2454,36.501138,127.223015,2024-05-31
세종특별자치시,세종특별자치시 장군면 용현리 30-1,생활방범,3,044-300-2454,36.541537,127.204217,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 398-1,생활방범,2,044-300-2454,36.496686,127.204945,2024-05-31
세종특별자치시,세종특별자치시 장군면 장척로 398-9,생활방범,3,044-300-2454,36.495789,127.207284,2024-05-31
세종특별자치시,세종특별자치시 장군면 은용1길 47-1,생활방범,3,044-300-2454,36.493377,127.21573,2024-05-31
세종특별자치시,세종특별자치시 장군면 대교리 145-7,생활방범,2,044-300-2454,36.507934,127.219523,2024-05-31
세종특별자치시,세종특별자치시 장군면 하봉길 212,생활방범,2,044-300-2454,36.493801,127.181581,2024-05-31
세종특별자치시,세종특별자치시 장군면 대교리 648,생활방범,3,044-300-2454,36.502597,127.213018,2024-05-31
세종특별자치시,세종특별자치시 장군면 운용리 산16,생활방범,2,044-300-2454,36.486222,127.216114,2024-05-31
세종특별자치시,세종특별자치시 장군면 하봉리 442-2,생활방범,3,044-300-2454,36.501995,127.178327,2024-05-31
세종특별자치시,세종특별자치시 장군면 송학리 511-1,생활방범,3,044-300-2454,36.535753,127.192297,2024-05-31
세종특별자치시,세종특별자치시 장군면 봉안리 176,생활방범,2,044-300-2454,36.496567,127.224136,2024-05-31
세종특별자치시,세종특별자치시 장군면 하봉리 479-22,생활방범,2,044-300-2454,36.494576,127.191156,2024-05-31
세종특별자치시,세종특별자치시 장군면 평기리 193-3,생활방범,2,044-300-2454,36.510277,127.197465,2024-05-31
세종특별자치시,세종특별자치시 장군면 봉안리 382-8,생활방범,2,044-300-2454,36.499131,127.2228,2024-05-31
세종특별자치시,세종특별자치시 장군면 산학리 15-17,생활방범,2,044-300-2454,36.475667,127.238926,2024-05-31
세종특별자치시,세종특별자치시 의당전의로 496-1,차량방범,2,044-300-2454,36.524196,127.18093,2024-05-31
세종특별자치시,세종특별자치시 의당전의로 763-12,차량방범,2,044-300-2454,36.543868,127.187517,2024-05-31
세종특별자치시,세종특별자치시 장군면 장기로 836-3,차량방범,3,044-300-2454,36.498767,127.224815,2024-05-31
세종특별자치시,세종특별자치시 연서면 기룡리 79,생활방범,3,044-300-2454,36.57091,127.22487,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하1길 29-1,생활방범,3,044-300-2454,36.577133,127.289883,2024-05-31
세종특별자치시,세종특별자치시 연서면 와촌리 190-6,생활방범,3,044-300-2454,36.563359,127.253922,2024-05-31
세종특별자치시,세종특별자치시 연서면 국촌리 322-89,생활방범,3,044-300-2454,36.5713,127.2789,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하리 725-1,생활방범,2,044-300-2454,36.583514,127.28286,2024-05-31
세종특별자치시,세종특별자치시 연서면 연서로 148,생활방범,1,044-300-2454,36.582015,127.253914,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하리 1093-4,생활방범,2,044-300-2454,36.587821,127.276445,2024-05-31
세종특별자치시,세종특별자치시 연서면 신대리 90-4,생활방범,1,044-300-2454,36.581043,127.256615,2024-05-31
세종특별자치시,세종특별자치시 연서면 와촌리 1228-3,차량방범,3,044-300-2454,36.554979,127.221029,2024-05-31
세종특별자치시,세종특별자치시 연서면 쌍류리 192-5,차량방범,3,044-300-2454,36.598794,127.222445,2024-05-31
세종특별자치시,세종특별자치시 연서면 고복리 480-5,생활방범,3,044-300-2454,36.613488,127.243278,2024-05-31
세종특별자치시,세종특별자치시 연서면 함박로 128,생활방범,3,044-300-2454,36.574973,127.266303,2024-05-31
세종특별자치시,세종특별자치시 연서면 청라2길 28,생활방범,3,044-300-2454,36.588023,127.195268,2024-05-31
세종특별자치시,세종특별자치시 연서면 국촌리 323,생활방범,3,044-300-2454,36.572841,127.271773,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하리 1164-1,생활방범,3,044-300-2454,36.586166,127.281375,2024-05-31
세종특별자치시,세종특별자치시 연서면 신대리 586-60,생활방범,3,044-300-2454,36.585017,127.247512,2024-05-31
세종특별자치시,세종특별자치시 연서면 쌍류리 산 86,차량방범,3,044-300-2454,36.597489,127.208441,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 652-2,차량방범,3,044-300-2454,36.557301,127.277777,2024-05-31
세종특별자치시,세종특별자치시 연서면 신대리 46-3,생활방범,2,044-300-2454,36.582196,127.252368,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 442-3,생활방범,3,044-300-2454,36.559644,127.287118,2024-05-31
세종특별자치시,세종특별자치시 연서면 쌍전리 195-3,생활방범,3,044-300-2454,36.577837,127.279146,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암새동네길 14,생활방범,3,044-300-2454,36.557394,127.282908,2024-05-31
세종특별자치시,세종특별자치시 연서면 국촌리 340,생활방범,3,044-300-2454,36.57628,127.264217,2024-05-31
세종특별자치시,세종특별자치시 연서면 도원로 63,생활방범,2,044-300-2454,36.586167,127.286844,2024-05-31
세종특별자치시,세종특별자치시 연서면 기룡리 713-67,생활방범,4,044-300-2454,36.572577,127.232545,2024-05-31
세종특별자치시,세종특별자치시 연서면 와촌리 1262-22,생활방범,1,044-300-2454,36.55886,127.260928,2024-05-31
세종특별자치시,세종특별자치시 연서면 와촌리 850-1,생활방범,3,044-300-2454,36.557178,127.248541,2024-05-31
세종특별자치시,세종특별자치시 연서면 벌말길 73,생활방범,1,044-300-2454,36.599362,127.210675,2024-05-31
세종특별자치시,세종특별자치시 연서면 쌍류리 371-1,생활방범,2,044-300-2454,36.599364,127.209535,2024-05-31
세종특별자치시,세종특별자치시 연서면 성제리 586-40,생활방범,3,044-300-2454,36.588982,127.264686,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 236-1,생활방범,1,044-300-2454,36.561077,127.285966,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 214-16,생활방범,3,044-300-2454,36.56341,127.28317,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하리 850-8,생활방범,3,044-300-2454,36.587697,127.288786,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 723,생활방범,3,044-300-2454,36.570176,127.287896,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 207-1,생활방범,3,044-300-2454,36.5627,127.282732,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하1길 11,생활방범,2,044-300-2454,36.57568,127.2912,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하2길 21,생활방범,3,044-300-2454,36.578604,127.291748,2024-05-31
세종특별자치시,세종특별자치시 연서면 청라리 413-4,생활방범,4,044-300-2454,36.58814,127.198265,2024-05-31
세종특별자치시,세종특별자치시 연서면 성제리 348-4,생활방범,2,044-300-2454,36.591716,127.268394,2024-05-31
세종특별자치시,세종특별자치시 연서면 월하리 18-7,생활방범,2,044-300-2454,36.574479,127.298188,2024-05-31
세종특별자치시,세종특별자치시 연서면 부동리 244-9,생활방범,2,044-300-2454,36.55971,127.269519,2024-05-31
세종특별자치시,세종특별자치시 연서면 용암리 325-3,생활방범,2,044-300-2454,36.600361,127.227346,2024-05-31
세종특별자치시,세종특별자치시 연서면 고복리 615-134,생활방범,3,044-300-2454,36.604795,127.257721,2024-05-31
세종특별자치시,세종특별자치시 연서면 당산로 384,생활방범,2,044-300-2454,36.561053,127.283021,2024-05-31
세종특별자치시,세종특별자치시 연서면 봉암리 418,생활방범,2,044-300-2454,36.558269,127.288043,2024-05-31
세종특별자치시,세종특별자치시 연동면 명학리 437-1,생활방범,3,044-300-2454,36.5358,127.3469,2024-05-31
세종특별자치시,세종특별자치시 연동면 송용리 1030-14,차량방범,4,044-300-2454,36.568402,127.312256,2024-05-31
세종특별자치시,세종특별자치시 연동면 내판리 15-6,생활방범,1,044-300-2454,36.559266,127.32601,2024-05-31
세종특별자치시,세종특별자치시 연동면 명학리 621-7,차량방범,4,044-300-2454,36.534955,127.332941,2024-05-31
세종특별자치시,세종특별자치시 연동면 응암리 759-1,차량방범,3,044-300-2454,36.539696,127.339132,2024-05-31
세종특별자치시,세종특별자치시 연동면 예양1리 15,생활방범,1,044-300-2454,36.580539,127.322352,2024-05-31
세종특별자치시,세종특별자치시 연동면 예양리 842-10,생활방범,3,044-300-2454,36.571378,127.321846,2024-05-31
세종특별자치시,세종특별자치시 연동면 청연로 808-4,생활방범,3,044-300-2454,36.575114,127.32144,2024-05-31
세종특별자치시,세종특별자치시 연동면 새말다복동길 29,생활방범,4,044-300-2454,36.552473,127.324127,2024-05-31
세종특별자치시,세종특별자치시 연동면 장욱진로 7,생활방범,3,044-300-2454,36.554441,127.32691,2024-05-31
세종특별자치시,세종특별자치시 연동면 송용리 926,생활방범,2,044-300-2454,36.560544,127.327887,2024-05-31
세종특별자치시,세종특별자치시 연동면 합강리 477-7,생활방범,2,044-300-2454,36.518529,127.346983,2024-05-31
세종특별자치시,세종특별자치시 연동면 응암리 372-11,차량방범,3,044-300-2454,36.547203,127.354393,2024-05-31
세종특별자치시,세종특별자치시 연동면 예양리 112-1,생활방범,2,044-300-2454,36.572899,127.323063,2024-05-31
세종특별자치시,세종특별자치시 연동면 노송리 48-1,생활방범,2,044-300-2454,36.566764,127.330637,2024-05-31
세종특별자치시,세종특별자치시 연동면 명학리 827,차량방범,3,044-300-2454,36.529901,127.351711,2024-05-31
세종특별자치시,세종특별자치시 연동면 응암리 458-6,생활방범,3,044-300-2454,36.54164,127.342263,2024-05-31
