진료년도,표시과목,주상병코드,환자수,명세서청구건수,입내원일수,요양급여비용총액,보험자부담금
2023,내과,S33,46215,105146,105649,2350045990,1830768630
2023,내과,S34,45,61,61,1436940,1105140
2023,내과,S35,17,25,25,1452990,1078990
2023,내과,S36,16,38,38,1522680,1101580
2023,내과,S37,8,8,8,867970,613670
2023,내과,S38,1,2,2,69710,51010
2023,내과,S39,22,36,36,706270,510170
2023,내과,S40,561,920,939,24463610,18663360
2023,내과,S41,403,766,766,18127270,13690070
2023,내과,S42,191,403,423,21392120,15587150
2023,내과,S43,10268,20780,20816,428213880,332402430
2023,내과,S44,26,51,51,2071540,1470540
2023,내과,S45,7,9,8,326790,231490
2023,내과,S46,2000,6289,6525,370054010,268059190
2023,내과,S47,1,1,1,19330,17430
2023,내과,S48,2,2,2,45050,35450
2023,내과,S49,30,42,42,1475160,1070560
2023,내과,S50,1047,1850,1860,48909450,36784070
2023,내과,S51,1254,2466,2465,64477000,48414700
2023,내과,S52,399,1200,1280,70261700,51041990
2023,내과,S53,1460,2922,2934,69210210,51035890
2023,내과,S54,85,186,186,10625910,7462610
2023,내과,S55,4,5,5,81500,59500
2023,내과,S56,50,86,86,2207350,1587450
2023,내과,S57,6,17,17,364730,261030
2023,내과,S58,4,5,5,106860,74960
2023,내과,S59,99,255,255,5670270,4634570
2023,내과,S60,3723,5281,5281,133946090,98916590
2023,내과,S61,10754,19229,19239,519538700,379774050
2023,내과,S62,630,1497,1537,68658580,49478440
2023,내과,S63,5100,8033,8041,251267510,182350820
2023,내과,S64,28,31,31,878100,642200
2023,내과,S65,81,105,105,2754280,1989380
2023,내과,S66,240,625,663,24466350,17612550
2023,내과,S67,136,439,439,13111210,9518810
2023,내과,S68,8,10,10,245170,174270
2023,내과,S69,284,465,463,11008040,8321040
2023,내과,S70,611,1054,1054,25781600,19908800
2023,내과,S71,349,791,791,20321570,15378970
2023,내과,S72,115,266,374,24069870,18572370
2023,내과,S73,641,1111,1207,35746910,27243370
2023,내과,S74,16,30,30,2563480,1835180
2023,내과,S75,1,1,1,15090,13590
2023,내과,S76,136,317,336,11086930,8337730
2023,내과,S77,1,1,1,22040,17640
2023,내과,S78,6,9,9,183060,140460
2023,내과,S79,28,53,52,1780330,1314130
2023,내과,S80,2546,4753,4779,120617580,91425140
2023,내과,S81,2931,5915,5915,150825620,112700620
2023,내과,S82,364,898,941,49863770,36113820
2023,내과,S83,2784,7511,7770,239394260,181333370
2023,내과,S84,26,49,49,1788370,1255270
2023,내과,S85,6,7,6,160960,116060
2023,내과,S86,202,419,419,12745560,9207460
2023,내과,S87,27,68,68,1515370,1097770
2023,내과,S88,36,53,53,1121310,823910
2023,내과,S89,71,126,126,2712390,2073290
2023,내과,S90,2257,3212,3212,82923000,61192480
2023,내과,S91,3433,6543,6556,163756900,123079270
2023,내과,S92,804,1774,1901,100073970,71934350
2023,내과,S93,6810,11687,11790,349416540,255116500
2023,내과,S94,12,15,15,283320,211620
2023,내과,S95,6,6,6,97420,74820
2023,내과,S96,116,161,294,13916150,10373910
2023,내과,S97,44,84,84,2595860,1938460
2023,내과,S98,5,10,10,203840,145040
2023,내과,S99,246,468,468,10745160,8192060
2023,내과,T00,1053,1568,1616,44231770,33595830
2023,내과,T01,654,1267,1273,33862500,25182810
2023,내과,T02,2,2,2,182280,131180
2023,내과,T03,331,812,812,13716410,11370910
2023,내과,T04,11,32,38,1609950,1235790
2023,내과,T06,13,27,27,724770,539570
2023,내과,T08,38,104,102,4649050,3450250
2023,내과,T09,276,1008,1008,19446550,15928150
2023,내과,T10,10,13,13,237900,179600
2023,내과,T11,264,444,443,9968820,7603720
2023,내과,T12,6,7,7,176360,128060
2023,내과,T13,447,746,745,16192660,12286860
2023,내과,T14,10781,14985,14981,367214740,270756630
2023,내과,T15,142,154,154,5830710,4129810
2023,내과,T16,1305,1463,1463,47476270,34210770
2023,내과,T17,799,832,829,31816210,22866310
2023,내과,T18,1404,1655,1644,135324210,96084310
2023,내과,T19,20,20,20,905810,636310
2023,내과,T20,235,386,386,14115680,10239380
2023,내과,T21,541,1267,1267,43814730,31942530
2023,내과,T22,1256,3090,3090,116852170,84356070
2023,내과,T23,3017,6239,6239,246815650,176948350
2023,내과,T24,664,1935,1948,73621720,53726680
2023,내과,T25,652,2028,2028,78341920,57025420
2023,내과,T26,11,11,11,262920,191120
2023,내과,T27,7,37,37,1414560,1245060
2023,내과,T28,30,34,33,650790,491290
2023,내과,T29,131,292,292,9523200,7069300
2023,내과,T30,2131,4214,4214,146827650,107027950
2023,내과,T31,134,281,281,8335860,6079060
2023,내과,T32,1,1,1,17320,12220
2023,내과,T33,109,156,156,3575230,2639530
2023,내과,T34,1,1,1,12380,8680
2023,내과,T35,28,36,36,600720,459020
2023,내과,T38,12,14,14,239610,177010
2023,내과,T40,2,3,3,42080,29580
2023,내과,T42,13,17,17,821590,581490
2023,내과,T45,6,12,12,213860,173060
2023,내과,T46,9,12,12,312380,222580
2023,내과,T47,1,1,1,17320,12220
2023,내과,T48,9,9,9,173600,135800
2023,내과,T49,4,18,18,375380,263880
2023,내과,T50,12,12,12,344330,254830
2023,내과,T51,14,14,14,364540,256140
2023,내과,T52,2,2,1,32430,22830
2023,내과,T55,2,2,2,34640,27840
2023,내과,T56,91,308,308,10570550,7534950
2023,내과,T57,39,151,151,6966420,4914920
2023,내과,T58,4,4,11,883990,670540
2023,내과,T59,9,11,11,443220,310720
2023,내과,T60,30,52,52,851480,651080
2023,내과,T61,8,15,15,282730,207730
2023,내과,T62,5,6,6,93810,75710
2023,내과,T63,1299,1433,1432,27156030,20734330
2023,내과,T65,77,102,102,2368960,1749610
2023,내과,T66,4,4,4,89890,68790
2023,내과,T67,5960,7786,7789,189160180,141577620
2023,내과,T68,10,16,16,437030,334730
2023,내과,T69,50,67,67,1488990,1089490
2023,내과,T70,196,225,224,3802990,2752690
2023,내과,T73,1702,2110,2110,55247860,40530960
2023,내과,T75,247,397,397,7577930,5692630
2023,내과,T76,1,1,1,17320,12220
2023,내과,T78,14082,20574,20561,666546610,487114100
2023,내과,T79,2024,3034,3033,75518330,56023530
2023,내과,T80,69,88,87,2601870,1875270
2023,내과,T81,413,604,614,34959060,25312330
2023,내과,T82,89,156,144,23012690,19974790
2023,내과,T83,12,13,12,1070310,753610
2023,내과,T84,4,14,14,118660,90560
2023,내과,T85,16,22,22,799230,593430
2023,내과,T86,8,19,19,493950,378250
2023,내과,T87,2,4,4,68620,48320
2023,내과,T88,425,596,586,20148130,14654660
2023,내과,T90,13,26,26,1190620,878720
2023,내과,T91,36,149,149,2584630,2033530
2023,내과,T92,13,22,22,401230,318330
2023,내과,T93,22,41,40,902850,718250
2023,내과,T95,19,29,29,682210,493410
2023,내과,T96,3,3,3,129260,90760
2023,내과,T97,1,1,1,17320,12220
2023,내과,T98,5,5,5,289470,203070
2023,내과,U07,1419622,1811502,1812106,64591053600,55585420470
2023,내과,U08,185,267,280,8833650,6523220
2023,내과,U09,5287,6927,6929,194873960,142718410
2023,내과,U10,82,127,127,9012660,6420560
2023,내과,U11,1024,1280,1280,38767930,29232230
2023,내과,U12,10,11,16,749850,575190
2023,내과,U84,3,13,13,538460,377360
2023,내과,Z00,37601,42218,42227,4348137950,3070557470
2023,내과,Z01,4124,4696,4694,118067330,87956630
2023,내과,Z02,639,696,696,22219300,15906100
2023,내과,Z03,15826,19004,18970,1808694640,1296846240
2023,내과,Z04,5624,6963,6960,293315750,212815890
2023,내과,Z08,65,104,104,6555560,4703560
2023,내과,Z09,202,209,209,6325370,4489270
2023,내과,Z10,550,587,587,21546780,15347980
2023,내과,Z11,126154,161007,161016,5965335950,4947466610
2023,내과,Z12,30,37,36,1365110,994010
2023,내과,Z13,3942,6894,6892,266702190,194669690
2023,내과,Z20,215947,272499,272813,10280651820,8502287520
2023,내과,Z21,3,3,3,51320,36120
2023,내과,Z22,31093,85313,85173,3272205360,3084916240
2023,내과,Z23,201,215,215,6215810,4440310
2023,내과,Z24,219,250,247,8615760,6093260
2023,내과,Z25,4049,5224,5222,146206400,109971400
2023,내과,Z26,3816,4765,4765,123785280,94981780
2023,내과,Z27,124,145,145,3081370,2348570
2023,내과,Z28,10,11,11,165290,130790
2023,내과,Z29,407,608,608,37277210,33633810
2023,내과,Z30,170,187,187,5434770,3835070
2023,내과,Z31,102,271,271,4393020,3161420
2023,내과,Z32,130,152,151,4629230,3931930
2023,내과,Z33,108,219,219,7114400,6095600
2023,내과,Z34,1094,1651,1651,88324610,78247510
2023,내과,Z35,22,107,107,2020390,1510490
2023,내과,Z36,395,399,399,14352370,12380570
2023,내과,Z39,1,1,1,19360,13560
2023,내과,Z41,12,12,12,180280,127080
2023,내과,Z42,1,1,1,12380,8680
2023,내과,Z44,2,2,2,197580,138380
2023,내과,Z45,3,3,3,65860,52160
2023,내과,Z46,1,1,1,19690,17790
2023,내과,Z47,1,1,1,12380,10880
2023,내과,Z48,721,1257,1257,30073350,23069050
2023,내과,Z49,9,10,10,844950,748450
2023,내과,Z50,3,3,3,192260,144960
2023,내과,Z51,24,31,31,713310,536910
2023,내과,Z52,158,290,290,9530860,6792260
2023,내과,Z54,99,173,179,3928150,3140690
2023,내과,Z56,5,5,5,86600,64500
2023,내과,Z57,29,43,43,1511230,1059330
2023,내과,Z58,7,7,7,268740,188640
2023,내과,Z59,110,122,122,3205480,2278180
2023,내과,Z60,2,4,4,391260,273960
2023,내과,Z62,3,3,3,200630,179930
2023,내과,Z63,3,3,3,64000,47100
2023,내과,Z64,15,18,18,377380,295180
2023,내과,Z65,1,1,1,17320,12220
2023,내과,Z70,74,92,91,1650890,1253990
2023,내과,Z71,36769,43070,43049,999659420,736483570
2023,내과,Z72,92,142,142,2570520,1885520
2023,내과,Z73,970,1367,1367,32205470,23904570
2023,내과,Z74,1,1,1,32780,22980
2023,내과,Z75,42,50,50,1983190,1403190
2023,내과,Z76,40,56,56,1756130,1245130
2023,내과,Z80,388,492,489,34429830,24340230
2023,내과,Z81,1,1,1,18330,14530
2023,내과,Z82,423,782,782,16661660,12567960
2023,내과,Z83,442,608,608,13318010,10199710
2023,내과,Z84,14,15,15,1250390,889290
2023,내과,Z85,51,69,69,4115690,2926390
2023,내과,Z86,12,14,14,518150,380650
2023,내과,Z87,11,11,11,222150,165150
2023,내과,Z88,77,105,98,2968950,2184660
2023,내과,Z89,1,1,1,17320,12220
2023,내과,Z90,28,89,89,4293660,3058460
2023,내과,Z91,80,165,165,2537030,1902930
2023,내과,Z92,97,234,233,15510360,11095760
2023,내과,Z93,23,118,118,7354180,5657680
2023,내과,Z94,960,2799,2805,166386430,139107720
2023,내과,Z95,1278,4295,4258,255924860,186676440
2023,내과,Z96,5,5,5,82820,64720
2023,내과,Z97,8,19,19,920110,674110
2023,내과,Z98,826,1781,1803,43131530,32650220
2023,내과,Z99,55,441,441,70403370,62833170
2023,신경과,A04,177,233,233,6206700,4670800
2023,신경과,A05,30,30,30,794870,567370
2023,신경과,A06,1,1,1,15090,10590
2023,신경과,A08,122,168,168,4273390,3119090
2023,신경과,A09,3720,4791,4794,110975300,81293600
2023,신경과,A15,4,5,5,1612840,1537140
2023,신경과,A16,4,5,5,594170,546970
2023,신경과,A17,2,5,5,413610,303410
2023,신경과,A18,2,2,1,164880,116480
2023,신경과,A26,1,1,1,168510,118010
2023,신경과,A28,1,1,1,21620,15220
2023,신경과,A31,1,19,19,487240,341340
2023,신경과,A46,2,5,5,125970,100170
2023,신경과,A49,36,66,66,1265030,990530
2023,신경과,A51,1,2,2,75340,73340
2023,신경과,A52,2,2,2,77480,75980
2023,신경과,A53,3,3,1,40580,33880
2023,신경과,A59,2,2,2,43270,30470
2023,신경과,A60,10,28,28,427090,306790
2023,신경과,A63,2,2,2,282550,200050
2023,신경과,A69,36,62,62,948740,749640
2023,신경과,A75,12,16,16,328590,264290
2023,신경과,A77,1,1,1,17320,15620
2023,신경과,A81,9,41,41,1028430,848330
2023,신경과,A85,1,6,6,182840,128140
2023,신경과,A86,7,9,9,210480,152380
2023,신경과,A87,47,60,60,4498330,3159030
2023,신경과,B00,1089,1631,1630,43327620,31608520
2023,신경과,B02,6611,14095,14741,611925120,445762390
2023,신경과,B07,18,20,20,363750,267250
2023,신경과,B08,3,5,5,204920,143720
2023,신경과,B09,2,4,4,111140,77940
2023,신경과,B17,109,184,184,31707040,23516520
2023,신경과,B18,203,551,550,46803860,33316060
2023,신경과,B19,4,4,4,231110,164110
2023,신경과,B26,1,1,1,17660,12460
2023,신경과,B27,79,159,159,3964330,2834430
2023,신경과,B30,6,8,8,94330,67930
2023,신경과,B33,1,1,1,17320,12220
2023,신경과,B34,44,47,47,1155870,926370
2023,신경과,B35,1318,2329,2329,43194890,32999990
2023,신경과,B36,71,112,112,2188110,1685710
2023,신경과,B37,50,67,66,2738970,1997970
2023,신경과,B43,2,3,3,37140,26040
2023,신경과,B46,1,1,1,15090,13590
2023,신경과,B47,1,1,1,17320,12220
2023,신경과,B48,1,5,5,70800,63000
2023,신경과,B49,3,4,4,69540,50540
2023,신경과,B56,4,6,6,249160,179160
2023,신경과,B66,1,6,6,55090,39690
2023,신경과,B68,1,1,1,22520,17420
2023,신경과,B76,1,1,1,12380,8680
2023,신경과,B86,12,16,16,500610,377710
2023,신경과,B88,38,45,44,2757260,1968560
2023,신경과,B90,1,1,1,215180,150680
2023,신경과,B91,8,9,9,700340,490740
2023,신경과,B94,1,8,8,202310,155810
2023,신경과,B98,6,6,6,322510,226010
2023,신경과,C02,4,5,5,1039420,987620
2023,신경과,C05,2,11,11,622580,592180
2023,신경과,C07,2,10,10,485330,461430
2023,신경과,C08,2,2,2,54420,51820
2023,신경과,C09,3,3,3,1165310,1107210
2023,신경과,C10,2,33,33,615570,585570
2023,신경과,C11,5,20,19,2470890,2219890
2023,신경과,C15,10,44,43,2817800,2632900
2023,신경과,C16,159,643,641,54249060,51440160
2023,신경과,C17,2,57,57,1039560,989760
2023,신경과,C18,118,501,555,41418810,38676780
2023,신경과,C19,12,40,40,4733330,4497330
2023,신경과,C20,38,118,116,9436130,8946530
2023,신경과,C21,1,1,1,409950,389550
2023,신경과,C22,77,316,412,34961360,32194870
2023,신경과,C23,15,78,78,8265290,7735890
2023,신경과,C24,23,64,64,5144080,4692680
2023,신경과,C25,31,277,277,10255470,9731270
2023,신경과,C26,3,7,7,342760,326160
2023,신경과,C31,2,3,3,1025400,974200
2023,신경과,C32,5,59,59,2048240,1947040
2023,신경과,C33,1,1,1,12380,10880
2023,신경과,C34,189,800,826,59717930,56043770
2023,신경과,C37,10,149,149,6809360,6453820
2023,신경과,C38,3,5,5,848050,805950
2023,신경과,C39,2,3,3,47380,45080
2023,신경과,C40,1,1,1,144960,137760
2023,신경과,C43,4,6,6,785770,741470
2023,신경과,C44,30,116,116,7256650,6898950
2023,신경과,C45,2,23,23,366060,348260
2023,신경과,C46,1,1,1,131590,125090
2023,신경과,C47,2,24,24,953580,732380
2023,신경과,C48,1,1,1,468930,445530
2023,신경과,C49,10,72,72,2869520,2730420
2023,신경과,C50,221,1046,1082,71793700,67534250
2023,신경과,C51,1,1,1,440070,418070
2023,신경과,C53,17,45,60,5506220,5127600
2023,신경과,C54,22,116,116,7255710,6879210
2023,신경과,C55,1,3,3,41600,37100
2023,신경과,C56,26,157,299,18600450,16767070
2023,신경과,C61,152,798,798,53407170,50758300
2023,신경과,C62,1,27,27,582090,555090
2023,신경과,C64,27,106,106,8370450,7954050
2023,신경과,C65,4,12,12,1115910,1060510
2023,신경과,C66,1,3,3,68690,65390
2023,신경과,C67,39,199,199,14355610,13410710
2023,신경과,C70,3,10,10,664020,631020
2023,신경과,C71,75,224,222,20412870,16891640
2023,신경과,C72,17,86,83,6219090,5715490
2023,신경과,C73,135,504,504,42472060,40110320
2023,신경과,C75,3,9,8,281880,265380
2023,신경과,C76,5,37,37,1494520,1413720
2023,신경과,C77,6,12,12,1811740,1721540
2023,신경과,C78,4,7,7,1210330,1150030
2023,신경과,C79,10,13,13,1066620,976920
2023,신경과,C80,2,2,2,312760,264660
2023,신경과,C81,4,26,26,1702900,1619100
2023,신경과,C82,3,20,20,584650,556550
2023,신경과,C83,16,27,27,3369530,3203030
2023,신경과,C84,2,15,15,565390,537590
2023,신경과,C85,15,68,68,3823420,3538720
2023,신경과,C86,1,4,4,145310,101810
2023,신경과,C88,9,28,28,2897360,2753660
2023,신경과,C90,15,81,81,4696620,4464720
2023,신경과,C91,6,16,16,1592730,1513830
2023,신경과,C92,14,31,31,3533540,3363640
2023,신경과,C94,3,42,42,3178070,3006970
2023,신경과,C95,1,2,1,40950,38950
2023,신경과,C96,3,74,74,1806720,1714920
2023,신경과,D00,10,31,31,4584260,4356460
2023,신경과,D01,24,118,118,10385970,9614280
2023,신경과,D02,2,3,2,53470,40270
2023,신경과,D03,3,5,5,267530,250030
2023,신경과,D04,14,168,168,7697270,7262170
2023,신경과,D05,40,220,219,14578850,13548730
2023,신경과,D06,12,38,38,3803290,3567390
2023,신경과,D07,4,6,6,1130770,1073670
2023,신경과,D09,5,17,17,2280270,2166870
2023,신경과,D10,2,16,16,446310,318410
2023,신경과,D11,4,4,4,236530,171330
2023,신경과,D12,177,194,189,5663780,4059580
2023,신경과,D13,30,40,30,2569050,1840750
2023,신경과,D14,2,2,1,23190,16290
2023,신경과,D16,5,7,5,734050,519050
2023,신경과,D17,70,219,217,8972440,6930040
2023,신경과,D18,66,122,118,21547620,15169190
2023,신경과,D21,7,21,20,631380,446180
2023,신경과,D22,1,2,1,28130,19830
2023,신경과,D23,17,21,20,1341770,953970
2023,신경과,D24,5,6,6,125160,91360
2023,신경과,D25,5,5,5,831350,582050
2023,신경과,D27,1,1,1,225910,158210
2023,신경과,D29,2,3,3,47020,42120
2023,신경과,D30,8,8,7,1760240,1232440
2023,신경과,D31,2,6,4,817730,572630
2023,신경과,D32,433,1621,1906,235847860,207859290
2023,신경과,D33,175,785,800,66547570,57575510
2023,신경과,D34,17,34,34,2056830,1470830
2023,신경과,D35,220,511,544,109787560,85873800
2023,신경과,D36,5,11,11,712000,498900
2023,신경과,D37,28,61,58,5148060,4532260
2023,신경과,D38,13,32,30,2296300,1758300
2023,신경과,D39,7,24,24,2277290,2140690
2023,신경과,D40,2,6,6,489270,464970
2023,신경과,D41,3,8,8,400130,333030
2023,신경과,D42,17,64,60,6914450,5454550
2023,신경과,D43,154,386,353,40546140,31795480
2023,신경과,D44,147,308,288,36087970,26973160
2023,신경과,D45,5,17,17,520270,493070
2023,신경과,D46,15,26,26,2754300,2599700
2023,신경과,D47,23,68,68,4647150,4415550
2023,신경과,D48,85,124,111,45483090,34171450
2023,신경과,D50,935,1878,1878,65012670,47778500
2023,신경과,D51,16,51,51,1409820,1083720
2023,신경과,D52,39,112,111,4438860,3206360
2023,신경과,D53,14,22,22,1106530,796530
2023,신경과,D59,2,2,2,26990,23990
2023,신경과,D61,1,7,7,602630,542730
2023,신경과,D64,492,759,755,52509920,37397220
2023,신경과,D65,1,5,5,552690,392790
2023,신경과,D66,1,1,1,117860,106160
2023,신경과,D68,8,22,22,1180310,1020610
2023,신경과,D69,62,142,134,4696030,3889630
2023,신경과,D70,11,12,12,347580,259880
2023,신경과,D72,28,45,43,927670,697770
2023,신경과,D73,1,1,1,17320,15620
2023,신경과,D75,8,16,16,456790,322890
2023,신경과,D84,14,118,118,2410980,1712680
2023,신경과,D86,1,1,1,336210,302610
2023,신경과,D89,5,11,10,396750,350450
2023,신경과,E01,10,13,13,1219200,864100
2023,신경과,E03,1016,3330,3327,136187400,98637200
2023,신경과,E04,117,195,189,12800530,9180030
2023,신경과,E05,415,1220,1216,55440450,39361250
2023,신경과,E06,172,216,216,25363920,18000620
2023,신경과,E07,354,556,553,42999340,30667380
2023,신경과,E10,99,257,257,9453400,7153700
2023,신경과,E11,10229,52657,52709,1791497460,1358115490
2023,신경과,E12,2,2,2,48620,37320
2023,신경과,E13,409,1700,1700,60862020,45051020
2023,신경과,E14,2020,9195,9195,339557550,255083550
2023,신경과,E16,23,29,29,1967170,1403070
2023,신경과,E20,4,6,6,107200,81200
2023,신경과,E21,2,2,1,26480,23480
2023,신경과,E22,23,44,43,3295210,2429410
2023,신경과,E23,88,131,122,12612830,9030430
