구,업종명,업소명,인허가일자,영업상태,폐업일자,소재지(도로명),소재지(지번),데이터기준일자
중원구,건강기능식품일반판매업,코지코스마트,2023-04-28,영업중,,"경기도 성남시 중원구 여수울로 50, 404동 303호 (여수동, 연꽃마을 아파트)",경기도 성남시 중원구 여수동 601 연꽃마을 아파트 404동 303호,2024-04-17
중원구,건강기능식품일반판매업,주식회사 스킨픽,2023-05-02,영업중,,"경기도 성남시 중원구 금광로 40, 503동 26층 3호 (금광동, e편한세상금빛그랑메종)",경기도 성남시 중원구 금광동 1008 e편한세상금빛그랑메종 503동 2603호,2024-04-17
중원구,건강기능식품일반판매업,글로리라이프,2023-05-17,영업중,,"경기도 성남시 중원구 원터로99번길 7-4, B동 202호 (성남동, 다세대주택)",경기도 성남시 중원구 성남동 2564 다세대주택 B동 202호,2024-04-17
중원구,건강기능식품일반판매업,주식회사 별에오르다,2023-05-17,영업중,,"경기도 성남시 중원구 순환로124번길 10, 5층 502호 (상대원동, 금강맨션)",경기도 성남시 중원구 상대원동 378-62 금강맨션 5층502호,2024-04-17
중원구,건강기능식품일반판매업,바이오스라이프(Bios Life),2023-05-19,영업중,,"경기도 성남시 중원구 산성대로 지하 230-19, D동 마열,9호 (성남동)","경기도 성남시 중원구 성남동 1315 마열,9호",2024-04-17
중원구,건강기능식품일반판매업,위드미아,2023-05-23,영업중,,"경기도 성남시 중원구 둔촌대로 124-3, 7층 일부호 (하대원동)",경기도 성남시 중원구 하대원동 103-18 7층일부호,2024-04-17
중원구,건강기능식품일반판매업,이삼마켓,2023-05-25,영업중,,"경기도 성남시 중원구 도촌북로 78, 512동 905호 (도촌동, 휴먼시아섬마을5단지아파트)",경기도 성남시 중원구 도촌동 704 휴먼시아섬마을5단지아파트 512동 905호,2024-04-17
중원구,건강기능식품일반판매업,이두글로벌,2023-05-30,영업중,,"경기도 성남시 중원구 금광로 72, 508동 1503호 (금광동, e편한세상금빛그랑메종)",경기도 성남시 중원구 금광동 1020 e편한세상금빛그랑메종 508동 1503호,2024-04-17
중원구,건강기능식품일반판매업,디톡스미(은행점),2023-06-02,영업중,,"경기도 성남시 중원구 산성대로518번길 9-1, 1층 일부호 (은행동)",경기도 성남시 중원구 은행동 1531 1층일부호,2024-04-17
중원구,건강기능식품일반판매업,호주시니케어,2023-06-08,영업중,,"경기도 성남시 중원구 금광로 11, 101동 1404호 (금광동, e편한세상금빛그랑메종)",경기도 성남시 중원구 금광동 1001 e편한세상금빛그랑메종 101동 1404호,2024-04-17
중원구,건강기능식품일반판매업,성남가정의원,2023-06-20,영업중,,"경기도 성남시 중원구 금상로 120-1, 3층 일부호 (상대원동)",경기도 성남시 중원구 상대원동 289 3층일부호,2024-04-17
중원구,건강기능식품일반판매업,염스토어,2023-06-28,영업중,,"경기도 성남시 중원구 광명로 103, 수진역 코아루 천년가 오피스텔 14층 5호 (성남동)",경기도 성남시 중원구 성남동 2201 수진역 코아루 천년가 오피스텔 14층 5호 ,2024-04-17
중원구,건강기능식품일반판매업,정품몰,2023-06-29,영업중,,"경기도 성남시 중원구 자혜로17번길 16, 101동 602호 (은행동, 현대아파트)",경기도 성남시 중원구 은행동 1932-6 현대아파트 101동 602호,2024-04-17
중원구,건강기능식품일반판매업,창의교육센터,2023-07-03,영업중,,"경기도 성남시 중원구 광명로100번길 15, 3층 (성남동)",경기도 성남시 중원구 성남동 2457 3층 ,2024-04-17
중원구,건강기능식품일반판매업,리뉴파이,2023-07-04,영업중,,"경기도 성남시 중원구 양현로405번길 16-10, 바우하임 2층 205호 (여수동)",경기도 성남시 중원구 여수동 197 바우하임 2층 205호 ,2024-04-17
중원구,건강기능식품일반판매업,더플러스 생활건강,2023-07-04,영업중,,"경기도 성남시 중원구 성남대로 1133, 5층 512호 (성남동)",경기도 성남시 중원구 성남동 4169 5층 512 ,2024-04-17
중원구,건강기능식품일반판매업,제이에스 컴퍼니,2023-07-05,영업중,,"경기도 성남시 중원구 성남대로 993, 성남 여수 오렌지카운티 지하1층 B01호 (여수동)",경기도 성남시 중원구 여수동 183 성남 여수 오렌지카운티 지하1층 B01호 ,2024-04-17
중원구,건강기능식품일반판매업,보배별,2023-07-11,영업중,,"경기도 성남시 중원구 광명로 411, 305동 102호 (금광동, 한양수자인 성남마크뷰)",경기도 성남시 중원구 금광동 2600 한양수자인 성남마크뷰 305동 102호,2024-04-17
중원구,건강기능식품일반판매업,푸른 인셀덤,2023-07-17,영업중,,"경기도 성남시 중원구 산성대로390번길 3-11, 1층 102호 (금광동)",경기도 성남시 중원구 금광동 4448 1층 102호 ,2024-04-17
중원구,건강기능식품일반판매업,달롱,2023-07-21,영업중,,"경기도 성남시 중원구 여수울로29번길 20, 3층 301호 (여수동)",경기도 성남시 중원구 여수동 558 3층 301호 ,2024-04-17
중원구,건강기능식품일반판매업,성남중원임페리얼,2023-07-26,영업중,,"경기도 성남시 중원구 산성대로382번길 15, 2층 (금광동)",경기도 성남시 중원구 금광동 4296 2층 ,2024-04-17
중원구,건강기능식품일반판매업,주식회사 손손,2023-08-04,영업중,,"경기도 성남시 중원구 둔촌대로101번길 27, 엠타워 8층 802 일부 (829)호 (성남동)",경기도 성남시 중원구 성남동 3489 엠타워 8층 802 일부 (829) ,2024-04-17
중원구,건강기능식품일반판매업,제이네임,2023-08-21,영업중,,"경기도 성남시 중원구 여수울로29번길 14, 401호 (여수동)",경기도 성남시 중원구 여수동 576 401호,2024-04-17
중원구,건강기능식품일반판매업,올포엘,2023-08-24,영업중,,"경기도 성남시 중원구 황송로 77, 102동 1003호 (금광동, 래미안금광아파트)",경기도 성남시 중원구 금광동 2500 래미안금광아파트 102동 1003호,2024-04-17
중원구,건강기능식품일반판매업,세븐일레븐 성남중동점,2023-08-24,영업중,,"경기도 성남시 중원구 산성대로 348, 2층 일부호 (중앙동)",경기도 성남시 중원구 중앙동 145 2층 일부호 ,2024-04-17
중원구,건강기능식품일반판매업,챠밍차일드,2023-08-28,영업중,,"경기도 성남시 중원구 순환로 178, 106동 405호 (상대원동, 성지아파트)",경기도 성남시 중원구 상대원동 195-5 성지아파트 106동 405호,2024-04-17
중원구,건강기능식품일반판매업,지에스(GS)25 상대원혜성점,2023-08-29,영업중,,"경기도 성남시 중원구 박석로33번길 27, 1층 일부호 (상대원동)",경기도 성남시 중원구 상대원동 1547 1층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,씨제이올리브영(주) 모란시장점,2023-08-30,영업중,,"경기도 성남시 중원구 성남대로 1129, 하나빌딩 1층 일부호 (성남동)",경기도 성남시 중원구 성남동 4180 하나빌딩 1층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,안비싸(AHNBISSA),2023-09-05,영업중,,"경기도 성남시 중원구 자혜로16번길 9, 105동 114호 (금광동, 삼익금광아파트)",경기도 성남시 중원구 금광동 3950 삼익금광아파트 105동 114호,2024-04-17
중원구,건강기능식품일반판매업,헬시하우스,2023-09-07,영업중,,"경기도 성남시 중원구 사기막골로45번길 14, 성남 우림 라이온스밸리 B동 지하3층 B309 일부호 (상대원동)",경기도 성남시 중원구 상대원동 146-8 성남 우림 라이온스밸리 B동 지하3층 B309 일부 ,2024-04-17
중원구,건강기능식품일반판매업,지니컴퍼니,2023-09-11,영업중,,"경기도 성남시 중원구 시민로 66, 204동 502호 (중앙동, 중앙동 힐스테이트 2차)",경기도 성남시 중원구 중앙동 577 중앙동 힐스테이트 2차 204동 502호,2024-04-17
중원구,건강기능식품일반판매업,퍼플존,2023-09-12,영업중,,"경기도 성남시 중원구 광명로264번길 32, 202호 (중앙동, 새한맨션)",경기도 성남시 중원구 중앙동 1651 새한맨션 202호,2024-04-17
중원구,건강기능식품일반판매업,스마트알뜰광장,2023-09-13,영업중,,"경기도 성남시 중원구 여수울로 50, 403동 1004호 (여수동, 연꽃마을 아파트)",경기도 성남시 중원구 여수동 601 연꽃마을 아파트 403동 1004호,2024-04-17
중원구,건강기능식품일반판매업,글로벌싱,2023-09-15,영업중,,"경기도 성남시 중원구 둔촌대로 124-3, 7층 일부호 (하대원동)",경기도 성남시 중원구 하대원동 103-18 7층 일부호 ,2024-04-17
중원구,건강기능식품일반판매업,제이앤,2023-09-19,영업중,,"경기도 성남시 중원구 마지로155번길 23, 301호 (하대원동)",경기도 성남시 중원구 하대원동 154-40 301호,2024-04-17
중원구,건강기능식품일반판매업,우람인셀덤,2023-09-19,영업중,,"경기도 성남시 중원구 광명로 132, 만오빌딩 4층 일부(26)호 (성남동)",경기도 성남시 중원구 성남동 2613 만오빌딩 4층 일부(26)호 ,2024-04-17
중원구,건강기능식품일반판매업,애터미,2023-09-25,영업중,,"경기도 성남시 중원구 산성대로382번길 11-1, 1층 일부호 (금광동)",경기도 성남시 중원구 금광동 4297 1층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,유오니아,2023-10-19,영업중,,"경기도 성남시 중원구 희망로 415, 103동 1704호 (중앙동, 롯데캐슬)",경기도 성남시 중원구 중앙동 710 롯데캐슬 103동 1704호,2024-04-17
중원구,건강기능식품일반판매업,큐사랑헤어,2023-10-20,영업중,,"경기도 성남시 중원구 은이로12번길 2, 1층 일부호 (은행동)",경기도 성남시 중원구 은행동 1546 1층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,주식회사 아이원푸드,2023-10-27,영업중,,"경기도 성남시 중원구 갈마치로288번길 14, 성남 SK V1 tower B동 1255호 (상대원동)",경기도 성남시 중원구 상대원동 5460 성남 SK V1 tower B동 1255호,2024-04-17
중원구,건강기능식품일반판매업,오레마켓,2023-10-30,영업중,,"경기도 성남시 중원구 광명로 243-10, 1층 (중앙동)",경기도 성남시 중원구 중앙동 391 ,2024-04-17
중원구,건강기능식품일반판매업,파라핀해독샵,2023-11-06,영업중,,"경기도 성남시 중원구 희망로344번길 14, 1층 일부호 (상대원동)",경기도 성남시 중원구 상대원동 2983-21 1층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,일팔칠구엠지(주),2023-11-08,영업중,,"경기도 성남시 중원구 둔촌대로457번길 8, 2층 일부호 (상대원동)",경기도 성남시 중원구 상대원동 517-14 2층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,테이스트메이커 코리아,2023-11-15,영업중,,"경기도 성남시 중원구 갈마치로288번길 14, 성남 SK V1 tower B동 1266호 (상대원동)",경기도 성남시 중원구 상대원동 5460 성남 SK V1 tower B동 1266호,2024-04-17
중원구,건강기능식품일반판매업,가온,2023-11-21,영업중,,"경기도 성남시 중원구 산성대로 536, 흥안빌딩 2층 일부호 (은행동)",경기도 성남시 중원구 은행동 980 흥안빌딩 2층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,건강한생활,2023-11-27,영업중,,"경기도 성남시 중원구 광명로 75, 303호 (성남동)",경기도 성남시 중원구 성남동 2261 303호,2024-04-17
중원구,건강기능식품일반판매업,올포바잉,2023-11-28,영업중,,"경기도 성남시 중원구 도촌남로 70-16, 116동 107호 (도촌동, 동분당 KCC스위첸파티오 1단지)",경기도 성남시 중원구 도촌동 639 동분당 KCC스위첸파티오 1단지 116동 107호,2024-04-17
중원구,건강기능식품일반판매업,아로마루,2023-11-30,영업중,,"경기도 성남시 중원구 성남대로1130번길 31, 102 일부호 (성남동, 라인맨션)",경기도 성남시 중원구 성남동 3609 라인맨션 102 일부 ,2024-04-17
중원구,건강기능식품일반판매업,큐사랑염색전문점,2023-12-04,영업중,,"경기도 성남시 중원구 광명로347번길 13, 1층 일부호 (금광동)",경기도 성남시 중원구 금광동 3498 ,2024-04-17
중원구,건강기능식품일반판매업,알지(RG)디톡스미(하대원점),2023-12-08,영업중,,"경기도 성남시 중원구 둔촌대로 274, 1층 117호 (하대원동, 태연스카이빌)",경기도 성남시 중원구 하대원동 143-1 태연스카이빌 1층 117호 ,2024-04-17
중원구,건강기능식품일반판매업,부영상사,2023-12-15,영업중,,"경기도 성남시 중원구 사기막골로62번길 33, 12층 1223호 (상대원동)",경기도 성남시 중원구 상대원동 223-27 12층 1223호 ,2024-04-17
중원구,건강기능식품일반판매업,리얼클린족욕 남한산성역점,2023-12-19,영업중,,"경기도 성남시 중원구 산성대로504번길 2, 1층 일부호 (은행동)",경기도 성남시 중원구 은행동 1629 1층 일부 ,2024-04-17
중원구,건강기능식품일반판매업,에쓰에쓰 바이오 코리아(SS BIO KOREA),2023-12-15,영업중,,"경기도 성남시 중원구 둔촌대로80번길 3-11, 3층 302호 (성남동)",경기도 성남시 중원구 성남동 4938 ,2024-04-17
중원구,건강기능식품일반판매업,(주)푸드트리,2023-12-26,영업중,,"경기도 성남시 중원구 둔촌대로101번길 27, 엠타워 8층 803(나859호)일부호 (성남동)",경기도 성남시 중원구 성남동 3489 엠타워 ,2024-04-17
중원구,건강기능식품일반판매업,(주)휴먼바이오,2023-12-27,영업중,,"경기도 성남시 중원구 성남대로 1133, 6층 618호 (성남동)",경기도 성남시 중원구 성남동 4169 ,2024-04-17
