발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X,발생위치Y,경도,위도
2023,2023-04-21 08:00,주,금,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1021247,1637402,127.7320819,34.73081834
2023,2023-04-21 19:00,야,금,1,0,0,0,0,제주,제주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,875805,1482862,126.1655713,33.33009491
2023,2023-04-21 22:00,야,금,1,0,0,0,0,광주,서구,차대차,기타,기타,신호위반,교차로,교차로부근,승합차,이륜차,940291,1679879,126.844775,35.11230738
2023,2023-04-22 05:00,야,토,1,0,0,0,0,경기,화성시,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,화물차,없음,930425,1905376,126.7165697,37.14451234
2023,2023-04-22 14:00,주,토,1,0,0,0,0,경북,경주시,차대차,기타,기타,중앙선 침범,기타,기타,화물차,이륜차,1144260,1763248,129.0976374,35.85516889
2023,2023-04-23 01:00,야,일,1,0,0,0,0,서울,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,959550,1952986,127.0419099,37.57536342
2023,2023-04-23 07:00,주,일,1,3,2,1,0,서울,영등포구,차대차,추돌,추돌,기타,단일로,교량위,이륜차,승용차,947197,1949319,126.9022843,37.5416867
2023,2023-04-23 07:00,주,일,1,0,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1007553,1981765,127.5858364,37.83561618
2023,2023-04-23 11:00,주,일,1,0,0,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,자전거,없음,1094533,1962245,128.5716988,37.6548396
2023,2023-04-23 11:00,주,일,1,0,0,0,0,제주,제주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,895688,1499675,126.3772185,33.48382669
2023,2023-04-23 13:00,주,일,1,0,0,0,0,경남,창녕군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1095416,1717003,128.5513302,35.44424839
2023,2023-04-23 14:00,주,일,1,1,1,0,0,경남,함양군,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,1026975,1732978,127.797773,35.59249946
2023,2023-04-23 15:00,주,일,1,0,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,화물차,이륜차,1054752,1792761,128.1084934,36.1303343
2023,2023-04-23 16:00,주,일,1,0,0,0,0,강원,춘천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1021921,1981694,127.7491191,37.83474406
2023,2023-04-23 22:00,야,일,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,1123270,1693747,128.8546643,35.23154721
2023,2023-04-23 22:00,야,일,1,0,0,0,0,경남,창녕군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1091837,1721353,128.5123923,35.48380204
2023,2023-04-24 05:00,야,월,1,0,0,0,0,전북,남원시,차대차,기타,기타,중앙선 침범,교차로,교차로내,특수차,승용차,996271,1717815,127.4589056,35.45614072
2023,2023-04-24 10:00,주,월,1,0,0,0,0,전남,신안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,871269,1648581,126.0923371,34.82370474
2023,2023-04-24 12:00,주,월,1,0,0,0,0,강원,삼척시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1137135,1919021,129.0464882,37.25999751
2023,2023-04-24 14:00,주,월,1,1,1,0,0,경북,청송군,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,승용차,없음,1130407,1810716,128.9521097,36.28493743
2023,2023-04-24 17:00,주,월,1,0,0,0,0,전북,완주군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,961868,1768622,127.0773733,35.91350108
2023,2023-04-24 20:00,야,월,1,1,1,0,0,충남,아산시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,963207,1866485,127.0875855,36.79580464
2023,2023-04-24 20:00,야,월,1,1,0,1,0,대전,유성구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,981441,1808795,127.2933579,36.27625806
2023,2023-04-25 03:00,야,화,1,0,0,0,0,광주,광산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,937692,1689497,126.8155303,35.1988712
2023,2023-04-25 08:00,주,화,1,0,0,0,0,전남,여수시,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,화물차,승용차,1011027,1647211,127.6205773,34.81943504
2023,2023-04-25 11:00,주,화,1,1,1,0,0,강원,횡성군,차대차,측면충돌,측면충돌,기타,기타,기타,건설기계,승용차,1050411,1949411,128.0706465,37.54264985
2023,2023-04-25 11:00,주,화,1,0,0,0,0,경북,문경시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1065685,1841652,128.2341169,36.57039208
2023,2023-04-25 14:00,주,화,1,1,1,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1094309,1694411,128.5365297,35.240677
2023,2023-04-26 15:00,주,수,1,0,0,0,0,전남,함평군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,914027,1678195,126.5567677,35.09522407
2023,2023-04-26 19:00,야,수,1,0,0,0,0,부산,사상구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,기타,1135699,1685642,128.9898776,35.15688252
2023,2023-04-26 19:00,야,수,1,0,0,0,0,경북,영주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,기타,없음,1102710,1882985,128.6534227,36.93965978
2023,2023-04-27 02:00,야,목,1,0,0,0,0,충북,충주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,개인형이동장치(PM),1032860,1885025,127.8691337,36.96307678
2023,2023-04-27 02:00,야,목,1,0,0,0,0,충북,청주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1000368,1845462,127.5041149,36.60699968
2023,2023-04-27 14:00,주,목,1,0,0,0,0,경남,함양군,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로내,화물차,이륜차,1020729,1724218,127.7286006,35.51366516
2023,2023-04-27 16:00,주,목,1,3,3,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1073555,1908107,128.3285104,37.16882285
2023,2023-04-27 20:00,야,목,1,7,7,0,0,경북,청송군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1136665,1834141,129.0258931,36.49518085
2023,2023-04-27 23:00,야,목,1,0,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,954929,1896498,126.9930114,37.06598938
2023,2023-04-28 01:00,야,금,1,0,0,0,0,경기,광주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,976079,1929332,127.2298641,37.36273339
2023,2023-04-28 04:00,야,금,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1096100,1766573,128.5647838,35.89105067
2023,2023-04-28 05:00,야,금,1,1,1,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,960146,1759849,127.0587273,35.8343362
2023,2023-04-28 10:00,주,금,1,0,0,0,0,전남,나주시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,농기계,이륜차,922860,1657764,126.655562,34.91172408
2023,2023-04-28 11:00,주,금,1,0,0,0,0,경북,영주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1105156,1872977,128.6794969,36.84919103
2023,2023-04-28 13:00,주,금,1,0,0,0,0,전북,완주군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,971039,1783170,127.1784846,36.04497815
2023,2023-04-28 15:00,주,금,1,0,0,0,0,대전,대덕구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,993327,1828017,127.4255355,36.4497073
2023,2023-04-28 17:00,주,금,1,3,0,3,0,전북,완주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,964197,1769409,127.1031502,35.92068463
2023,2023-04-29 01:00,야,토,1,1,0,0,1,경북,포항시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1169029,1785875,129.3766431,36.05510514
2023,2023-04-29 05:00,야,토,1,0,0,0,0,경기,안산시,차대사람,기타,기타,기타,교차로,교차로횡단보도내,승용차,보행자,943653,1922723,126.8641995,37.30176101
2023,2023-04-29 16:00,주,토,1,2,0,2,0,충북,옥천군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로부근,화물차,화물차,1003981,1813760,127.5443512,36.32119028
2023,2023-04-30 03:00,야,일,1,0,0,0,0,서울,성동구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,승용차,자전거,958856,1948336,127.0343116,37.53342088
2023,2023-04-30 07:00,주,일,1,0,0,0,0,경남,김해시,차량단독,전복,전복,안전운전 의무 불이행,단일로,터널안,승용차,없음,1131759,1699504,128.9488511,35.28236193
2023,2023-04-30 10:00,주,일,1,0,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,992710,1815759,127.4187654,36.33919278
2023,2023-04-30 15:00,주,일,1,0,0,0,0,경북,구미시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1084485,1794933,128.4391354,36.14777961
2023,2023-04-30 16:00,주,일,1,1,0,1,0,경북,김천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1056040,1787412,128.1224265,36.08203815
2023,2023-04-30 16:00,주,일,1,0,0,0,0,경북,청도군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1096671,1741541,128.5680867,35.66533839
2023,2023-04-30 17:00,주,일,1,0,0,0,0,충북,충주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1034409,1897807,127.8871182,37.07824082
2023,2023-05-01 02:00,야,월,1,0,0,0,0,서울,서초구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954835,1945291,126.9889887,37.50578722
2023,2023-05-01 04:00,야,월,1,5,1,4,0,충북,음성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,997282,1884208,127.4694699,36.95628178
2023,2023-05-01 06:00,주,월,1,0,0,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1069591,1920508,128.2850223,37.28089978
2023,2023-05-01 09:00,주,월,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,988679,1814198,127.3738696,36.32508073
2023,2023-05-01 11:00,주,월,1,1,1,0,0,강원,횡성군,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,화물차,화물차,1051743,1938914,128.0849854,37.44796444
2023,2023-05-01 14:00,주,월,1,1,1,0,0,부산,해운대구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1150939,1694006,129.1586747,35.23009752
2023,2023-05-01 15:00,주,월,1,0,0,0,0,서울,용산구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,화물차,952204,1947337,126.9590888,37.52409579
2023,2023-05-01 16:00,주,월,1,1,1,0,0,전북,완주군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966512,1774476,127.1285961,35.96644996
2023,2023-05-01 19:00,야,월,1,0,0,0,0,경기,용인시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,978221,1916483,127.25443,37.24696679
2023,2023-05-02 04:00,야,화,1,0,0,0,0,부산,해운대구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1151157,1687031,129.1597896,35.16719658
2023,2023-05-02 06:00,주,화,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,특수차,보행자,1094905,1766884,128.5515823,35.89397086
2023,2023-05-02 10:00,주,화,1,0,0,0,0,부산,사하구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1132957,1680327,128.9589262,35.1093379
2023,2023-05-02 12:00,주,화,1,0,0,0,0,경기,여주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1005627,1909378,127.5633941,37.18315927
2023,2023-05-02 15:00,주,화,1,0,0,0,0,강원,강릉시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,1118859,1971638,128.8489471,37.73665125
2023,2023-05-02 18:00,야,화,1,0,0,0,0,전북,남원시,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,988280,1715964,127.3708699,35.43938862
2023,2023-05-02 19:00,야,화,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,기타,단일로,교량위,승용차,보행자,969066,1867004,127.1532371,36.80069278
2023,2023-05-02 20:00,야,화,1,0,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,개인형이동장치(PM),보행자,955911,1947524,127.0010285,37.52596596
2023,2023-05-02 23:00,야,화,1,0,0,0,0,전남,목포시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,승용차,없음,900192,1648332,126.4085792,34.82470787
2023,2023-05-03 13:00,주,수,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,948734,1768930,126.9317916,35.91567732
2023,2023-05-03 15:00,주,수,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1167941,1775833,129.3624389,35.96480366
2023,2023-05-03 22:00,야,수,1,0,0,0,0,전남,신안군,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,857540,1634468,125.9446466,34.69465432
2023,2023-05-04 00:00,야,목,1,4,4,0,0,경기,광주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,977544,1933574,127.2462791,37.40100638
2023,2023-05-04 01:00,야,목,1,0,0,0,0,서울,광진구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,962817,1947718,127.0791743,37.52801889
2023,2023-05-04 07:00,주,목,1,0,0,0,0,강원,홍천군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,1044258,1980314,128.0028747,37.8214959
2023,2023-05-04 11:00,주,목,1,1,0,1,0,전남,영암군,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,910643,1642299,126.5234891,34.77128327
2023,2023-05-04 12:00,주,목,1,2,0,2,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1159497,1757493,129.265165,35.80094352
2023,2023-05-04 21:00,야,목,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1098000,1690078,128.5765744,35.20125857
2023,2023-05-04 22:00,야,목,1,0,0,0,0,전남,나주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928002,1661949,126.7114847,34.94983699
