구간 번호,관리청,도로 분류,대표지역,도로(노선)명,총길이(km),기점 위도(WGS84(4326)),기점 경도(WGS84(4326)),종점 위도(WGS84(4326)),종점 경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
41280-9,경기도(고양시),지방도,경기도 고양시,한류월드ic 지하차도,0.4,37.6463338,126.7464685,37.64321182,126.7533511,-0.006882595,0.003121974,155.6007558
26380-9,부산광역시(사하구),지방도,부산광역시 사하구,낙동대로,1.2,35.115375,128.962125,35.12017286,128.9632189,-0.001093884,-0.004797856,257.1564243
42110-7,강원특별자치도(춘천시),지방도,강원도 춘천시,군도4호선,1.4,37.740562,127.6659946,37.7396143,127.6535055,0.0124891,0.0009477,4.339411861
42110-9,강원특별자치도(춘천시),지방도,강원도 춘천시,군도8호선,1.9,37.974961,127.787208,37.969786,127.788774,-0.001566,0.005175,106.8362715
42110-10,강원특별자치도(춘천시),지방도,강원도 춘천시,군도10호선,1.9,37.911125,127.980048,37.913704,127.965533,0.014515,-0.002579,349.9249292
41280-10,경기도(고양시),지방도,경기도 고양시,동산육교,0.3,37.65002683,126.8989165,37.64565679,126.9093887,-0.010472181,0.004370042,157.3492191
26380-12,부산광역시(사하구),지방도,부산광역시 사하구,낙동남로,0.3,35.106243,128.960069,35.10591467,128.9664045,-0.006335515,0.000328326,177.0334106
41220-27,경기도(평택시),도시계획도로,경기도 평택시,광천고가도,0.12,37.034971,127.069522,37.034973,127.068234,0.001288,-2.00E-06,359.9110315
28260-25,인천광역시(서구),구도,인천광역시 서구,승학로,0.31,37.56659128,126.6830157,37.56532702,126.6843116,-0.001295834,0.001264263,135.7065304
42000-40,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 삼척시 ,지방도427호선,1.7,37.223354,129.164432,37.226288,129.161885,0.002547,-0.002934,310.961188
26380-13,부산광역시(사하구),지방도,부산광역시 사하구,감천로,0.5,35.08392976,129.0093899,35.08392976,129.0093899,0,0,NaN
26380-15,부산광역시(사하구),지방도,부산광역시 사하구,감천로,0.8,35.092352,128.99372,35.09397264,128.9931299,0.000590074,-0.001620638,290.0065689
42110-12,강원특별자치도(춘천시),지방도,강원특별자치도 춘천시 ,군도10호선,2.1,37.920771,127.941283,37.911628,127.929551,0.011732,0.009143,37.93005331
26380-16,부산광역시(사하구),광역시도,부산광역시 사하구,대티터널,0.2,35.10531923,129.0065112,35.10531923,129.0065112,0,0,NaN
70100-153,한국도로공사(한국도로공사),고속국도,경상남도 하동군,10호선,3,35.00380029,127.8181281,35.01471937,127.8433693,-0.025241173,-0.010919081,203.3928301
30000-10,대전광역시(건설관리본부),지방도,대전광역시 서구,동서대로,1.2,36.334354,127.367289,36.332124,127.355616,0.011673,0.00223,10.81542057
30000-11,대전광역시(건설관리본부),지방도,대전광역시 서구,동서대로,0.63,36.332102,127.352511,36.332214,127.343746,0.008765,-0.000112,359.2679089
26440-1,부산광역시(강서구),지방도,부산광역시 강서구,국도2호선,0.7,35.112071,128.86743,35.108221,128.848164,0.019266,0.00385,11.30078162
42000-38,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 정선군 ,국지도414호선,1.2,37.176176,128.896794,37.154811,128.905594,-0.0088,0.021365,112.3862044
28260-6,인천광역시(서구),구도,인천광역시 서구,서달로,0.07,37.51777007,126.6778572,37.51800865,126.6806773,-0.002820047,-0.000238576,184.8357162
43000-15,충청북도(본청),지방도,충청북도 괴산군,지방도 517,0.9,36.73652022,127.9036947,36.73273548,127.9079653,-0.004270585,0.003784731,138.4515956
43000-16,충청북도(본청),지방도,충청북도 괴산군,지방도 517,0.9,36.71185058,127.911631,36.70861442,127.9139037,-0.002272691,0.003236164,125.0795773
30000-18,대전광역시(건설관리본부),지방도,대전광역시 서구,월드컵대로,0.48,36.352616,127.356256,36.348702,127.350849,0.005407,0.003914,35.89989397
30000-19,대전광역시(건설관리본부),지방도,대전광역시 서구,갑천도시고속도로,0.47,36.357207,127.358346,36.36077,127.362141,-0.003795,-0.003563,223.1940448
26440-2,부산광역시(강서구),지방도,부산광역시 강서구,가락대로,1.2,35.113236,128.84451,35.127345,128.856089,-0.011579,-0.014109,230.6248958
11440-8,서울특별시(마포구),시도,서울특별시 마포구,모래내로,0.18,37.567144,126.915047,37.569291,126.917605,-0.002558,-0.002147,220.007664
28720-43,인천광역시(옹진군),군도,인천광역시 옹진군,군도51호선,0.5,37.2213004,126.1647096,37.22031761,126.1688594,-0.004149844,0.000982796,166.6762779
26140-5,부산광역시(서구),지방도,부산광역시 서구,천해로,0.6,35.08247322,129.0214986,35.08314032,129.0173883,0.004110364,-0.000667099,350.7814498
28720-44,인천광역시(옹진군),군도,인천광역시 옹진군,군도41호선,0.3,37.80846889,124.6923632,37.80887995,124.6942455,-0.001882286,-0.000411062,192.3190925
41220-2,경기도(평택시),도시계획도로,경기도 평택시,도시계획도로,0.05,37.002617,127.059119,37.002869,127.059331,-0.000212,-0.000252,229.9271099
41220-3,경기도(평택시),도시계획도로,경기도 평택시,K-55지하차도,0.05,37.081286,127.054879,37.081175,127.054228,0.000651,0.000111,9.676271099
42000-48,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 영월군 ,국지도88호선,0.8,37.22369,128.390809,37.217966,128.395675,-0.004866,0.005724,130.3680231
60300-34,국토관리청(대전청),일반국도,충청남도 천안시,34호선,2,36.903121,127.278819,36.892089,127.285918,-0.007099,0.011032,122.7609431
42000-58,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 영월군 ,지방도519호선,1.4,37.176205,128.370403,37.171469,128.356854,0.013549,0.004736,19.26687411
26200-9,부산광역시(영도구),지방도,부산광역시 영도구,상리로,1.2,35.08621827,129.0719635,35.08337616,129.0630597,0.00890384,0.002842107,17.70309249
42000-97,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 삼척시 ,지방도910호선,1.5,37.105941,129.152486,37.10434,129.151198,0.001288,0.001601,51.18342022
30000-21,대전광역시(건설관리본부),지방도,대전광역시 서구,둔산대로,0.66,36.364805,127.386518,36.364826,127.374035,0.012483,-2.10E-05,359.9036121
41220-4,경기도(평택시),도시계획도로,경기도 평택시,서정고가도,0.43,37.070618,127.056592,37.070098,127.051891,0.004701,0.00052,6.312098368
70100-68,한국도로공사(한국도로공사),고속국도,충청남도 천안시,1호선,1,36.76652505,127.2002908,36.76702589,127.1891194,0.011171366,-0.000500844,357.4329868
29140-1,광주광역시(서구),지방도,광주광역시 서구,운천로,0.81,35.15005057,126.8559409,35.15698911,126.8553475,0.000593443,-0.006938538,274.8885306
29140-2,광주광역시(서구),지방도,광주광역시 서구,회재로,1.7,35.11224249,126.8447808,35.12068449,126.8596858,-0.014904949,-0.008442003,209.5267489
41460-82,경기도(용인시),시도,경기도 용인시,7호(남사사기장골고개),1.2,37.09651601,127.1786237,37.0870331,127.1748553,0.003768378,0.009482913,68.32781472
29140-3,광주광역시(서구),지방도,광주광역시 서구,금화로,1.7,35.13442999,126.8719895,35.13244361,126.8594669,0.012522563,0.001986376,9.013376891
42000-99,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 삼척시 ,지방도910호선,1.5,37.090046,129.145282,37.088334,129.143924,0.001358,0.001712,51.57769433
30170-7,대전광역시(서구),지방도,대전광역시 서구,언목재길,0.77,36.2622,127.3471,36.2678,127.352,-0.0049,-0.0056,228.8140748
42000-100,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 삼척시 ,지방도416호선,1,37.169412,129.145104,37.16234,129.148961,-0.003857,0.007072,118.6076214
41460-109,경기도(용인시),도시계획도로,경기도 용인시,소1-30호(영진골프랜드고개),0.5,37.2320741,127.1479971,37.2323417,127.1548377,-0.006840665,-0.000267591,182.2401328
29140-4,광주광역시(서구),지방도,광주광역시 서구,치평동,0.17,35.16051057,126.8558576,35.16176558,126.8557825,7.51E-05,-0.001255015,273.4248272
30000-4,대전광역시(건설관리본부),지방도,대전광역시 유성구,계백로,1.2,36.285659,127.31206,36.344343,127.298259,0.013801,-0.058684,283.2340439
42820-4,강원특별자치도(고성군),지방도,강원특별자치도 고성군 ,농어촌202호선,1.3,38.504489,128.413566,38.5100974,128.3972533,0.016312686,-0.005608397,341.0267306
26440-4,부산광역시(강서구),일반국도,부산광역시 강서구,구포대교,1.1,35.21046452,128.9854584,35.21046452,128.9854584,0,0,
42000-59,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 영월군 ,지방도411호선,1.8,37.307072,128.191196,37.296619,128.193811,-0.002615,0.010453,104.0452711
42000-60,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 영월군 ,국지도82호선,1.8,37.278367,128.295217,37.279584,128.276824,0.018393,-0.001217,356.2144581
42000-95,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 영월군 ,국지도88호선,1.3,37.090566,128.714996,37.087981,128.720167,-0.005171,0.002585,153.4393811
42000-61,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 원주시 ,국지도88호선,0.9,37.251391,128.110428,37.252501,128.119976,-0.009548,-0.00111,186.6311377
42000-96,강원특별자치도(도로관리사업소 태백지소),지방도,강원도 영월군 ,국지도88호선,1.8,37.115121,128.645605,37.119477,128.626663,0.018942,-0.004356,347.0491316
42000-3,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 춘천시 ,국도56호선,1,37.902982,127.805464,37.904717,127.811332,-0.005868,-0.001735,196.4714435
42000-62,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 원주시 ,지방도597호선,0.4,37.209687,128.042012,37.209442,128.047012,-0.005,0.000245,177.1947505
42750-1,강원특별자치도(영월군),지방도,강원도 영월군,농어촌도로 102호,2,37.21354209,128.4897722,37.21104603,128.5021989,-0.012426704,0.002496058,168.642562
42000-2,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 홍천군 ,국도19호선,1.5,37.667297,128.17215,37.670753,128.170659,0.001491,-0.003456,293.3365079
70100-77,한국도로공사(한국도로공사),고속국도,충청남도 공주시,30호선,2.7,36.51326886,127.0034472,36.49511779,127.0235636,-0.020116444,0.018151074,137.9400536
70202-2,민자고속도로(천안논산고속도로(주)),고속국도,충청남도 공주시,25호선,0.8,36.4225263,127.0826658,36.429324,127.079713,0.0029528,-0.0067977,293.4792693
70202-3,민자고속도로(천안논산고속도로(주)),고속국도,충청남도 공주시,25호선,1,36.432956,127.07887,36.4411966,127.0823633,-0.0034933,-0.0082406,247.0272659
44000-1,충청남도(본청),위임국도,충청남도 부여군,29호선,1,36.246012,126.880228,36.240502,126.879097,0.001131,0.00551,78.40040478
44710-2,충청남도(금산군),군도,충청남도 금산군,군도2호선,1,36.17875302,127.5396968,36.18746606,127.5444704,-0.004773586,-0.008713039,241.2831244
44000-1,충청남도(본청),위임국도,충청남도 태안군,77호선,1,36.606382,126.318597,36.598761,126.324063,-0.005466,0.007621,125.6491771
45790-1,전라북도(고창군),농어촌도로,전라북도 고창군,면102호,1.7,35.4389791,126.5344928,35.44512889,126.5171933,0.017299501,-0.006149785,340.4302505
45710-4,전라북도(완주군),지방도,전라북도 완주군,구 국도27호선,0.6,35.90286,127.07245,35.90398,127.07605,-0.0036,-0.00112,197.2814984
45710-3,전라북도(완주군),농어촌도로,전라북도 완주군,비봉 농어촌도로 102호선 ,1.26,36.02698,127.12776,36.03256,127.13614,-0.00838,-0.00558,213.6584996
46000-5,전라남도(도로관리사업소),지방도,전라남도 광양시,지방도 865호선,1.8,34.99127184,127.5836274,35.00290971,127.591058,-0.007430642,-0.011637871,237.442253
46840-1,전라남도(무안군),군도,전라남도 무안군,군도34호선,1.6,34.9103765,126.506376,34.9028963,126.5044826,0.001893439,0.007480202,75.79527303
70100-99,한국도로공사(한국도로공사),고속국도,전라남도 장성군,25호선,2,35.36187536,126.8117764,35.37951443,126.8086362,0.003140294,-0.01763907,280.0946386
28200-13,인천광역시(남동구),일반국도,인천광역시 남동구,수인로,0.5,37.44557542,126.7579178,37.44460771,126.7627394,-0.004821592,0.000967711,168.6513095
46130-6,전라남도(여수시),시도,전라남도 여수시,충민로,0.5,34.753647,127.734014,34.752977,127.738681,-0.004667,0.00067,171.8303703
46130-5,전라남도(여수시),시도,전라남도 여수시,충민로,1.7,34.757938,127.716818,34.753647,127.734014,-0.017196,0.004291,165.9888467
48000-125,경상남도(도로관리사업소),위임국도,경상남도 통영시,국도77호선,1.25,34.906736,128.334822,34.905692,128.323842,0.01098,0.001044,5.431466832
27140-1,대구광역시(동구),광역시도,대구광역시 동구,파계로,1,35.97911097,128.6337172,35.97656789,128.6309887,0.002728514,0.002543077,42.98535611
41460-111,경기도(용인시),도시계획도로,경기도 용인시,중1-99호(흥덕4로),1.5,37.27816751,127.0910821,37.28303357,127.1033063,-0.012224185,-0.004866057,201.7059191
27230-7,대구광역시(북구),지방도,대구광역시 북구,학정로,0.56,35.93240129,128.5554984,35.93126507,128.5617964,-0.006298035,0.001136222,169.7733276
42000-10,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 홍천군 ,국도56호선,1.5,37.746485,128.307337,37.737078,128.29508,0.012257,0.009407,37.50551065
42000-15,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 홍천군 ,국지도70호선,1.9,37.662474,127.655597,37.650542,127.652358,0.003239,0.011932,74.81275715
42000-63,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 원주시 ,지방도409호선,0.5,37.383175,127.891379,37.38618,127.886411,0.004968,-0.003005,328.8314654
42000-16,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 홍천군 ,국지도86호선,1.8,37.664142,127.554424,37.665804,127.56282,-0.008396,-0.001662,191.1970268
42750-2,강원특별자치도(영월군),지방도,강원도 영월군,농어촌도로 302호,2,37.12894254,128.5767444,37.12413155,128.588254,-0.011509598,0.004810998,157.3151334
42000-17,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 홍천군 ,지방도406호선,1.6,37.664915,128.050605,37.661085,128.06186,-0.011255,0.00383,161.2069096
42130-1,강원특별자치도(원주시),지방도,강원도 원주시,군도11호선,1.9,37.233803,127.848912,37.245863,127.857834,-0.008922,-0.01206,233.5059272
42750-3,강원특별자치도(영월군),지방도,강원도 영월군,군도 15호,3,37.15260659,128.8748502,37.13793897,128.8762258,-0.001375539,0.014667617,95.35756686
42780-4,강원특별자치도(철원군),군도,강원도 철원군,군도2호선,2,38.28437358,127.3639717,38.29641525,127.3757485,-0.01177682,-0.012041668,225.6370693
42750-9,강원특별자치도(영월군),농어촌도로,강원도 영월군,203호,3,37.19670522,128.3754919,37.19859801,128.3679318,0.007560061,-0.001892792,345.9439486
42000-18,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 인제군 ,지방도444호선,1.9,37.819908,128.216104,37.799674,128.2135375,0.0025665,0.020234,82.77115077
42000-19,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 인제군 ,지방도451호선,2,37.820534,128.20383,37.818778,128.176246,0.027584,0.001756,3.642539354
42750-6,강원특별자치도(영월군),농어촌도로,강원도 영월군,303호,4.8,37.10324138,128.6408516,37.09822804,128.6405502,0.000301395,0.005013339,86.55960092
42750-11,강원특별자치도(영월군),군도,강원도 영월군,16호,2,37.18165926,128.5382009,37.19246807,128.5419641,-0.003763195,-0.010808813,250.8039347
42000-20,강원특별자치도(도로관리사업소 원주본소),지방도,강원도 홍천군 ,지방도451호선,2,37.818778,128.176246,37.82105,128.162627,0.013619,-0.002272,350.5288091
